Validador do Convênio ICMS 115/2003, versão : 3.00d
Versão do layout: v_03
Data da Validação: 09/02/2019 12:13:06

Nome do arquivo Mestre: RN04601397003909211  1809N01M.001

Arquivo Mestre: 103.107 linhas, 44.026.689 bytes.
Arquivo Destinatário: 103.107 linhas, 29.797.923 bytes.
Arquivo Item: 125.879 linhas, 41.917.707 bytes.

registro; tipo de ocorrencia; arquivo; codigo do erro; valor lido; documento fiscal
96722;A;D;306;[00000];000154225
96772;A;D;306;[00000];000154275
96794;A;D;306;[00000];000154297
96819;A;D;306;[00000];000154322
96858;A;D;306;[00000];000154361
96874;A;D;306;[00000];000154377
96891;A;D;306;[00000];000154394
96925;A;D;306;[00000];000154428
96946;A;D;306;[00000];000154449
96959;A;D;306;[00000];000154462
96960;A;D;306;[00000];000154463
96990;A;D;306;[00000];000154493
97039;A;D;306;[00000];000154542
97122;A;D;306;[00000];000154625
97260;A;D;306;[00000];000154763
97266;A;D;306;[00000];000154769
97346;A;D;306;[00000];000154849
97354;A;D;306;[00000];000154857
97375;A;D;306;[00000];000154878
97444;A;D;306;[00000];000154947
97488;A;D;306;[00000];000154991
97503;A;D;306;[00000];000155006
97546;A;D;306;[00000];000155049
97559;A;D;306;[00000];000155062
97764;A;D;306;[00000];000155267
97774;A;D;306;[00000];000155277
97914;A;D;306;[00000];000155417
98009;A;D;306;[00000];000155512
98107;A;D;306;[00000];000155610
98108;A;D;306;[00000];000155611
98186;A;D;306;[00000];000155689
98352;A;D;306;[00000];000155855
98377;A;D;306;[00000];000155880
98384;A;D;306;[00000];000155887
98433;A;D;306;[00000];000155936
98441;A;D;306;[00000];000155944
98549;A;D;306;[00000];000156052
98670;A;D;306;[00000];000156173
98674;A;D;306;[00000];000156177
98681;A;D;306;[00000];000156184
98688;A;D;306;[00000];000156191
98721;A;D;306;[00000];000156224
98788;A;D;306;[00000];000156291
98844;A;D;306;[00000];000156347
98879;A;D;306;[00000];000156382
98919;A;D;306;[00000];000156422
98962;A;D;306;[00000];000156465
98964;A;D;306;[00000];000156467
98980;A;D;306;[00000];000156483
98983;A;D;306;[00000];000156486
99071;A;D;306;[00000];000156574
99110;A;D;306;[00000];000156613
99175;A;D;306;[00000];000156678
99199;A;D;306;[00000];000156702
99226;A;D;306;[00000];000156729
99261;A;D;306;[00000];000156764
99295;A;D;306;[00000];000156798
99326;A;D;306;[00000];000156829
99344;A;D;306;[00000];000156847
99361;A;D;306;[00000];000156864
99429;A;D;306;[00000];000156932
99483;A;D;306;[00000];000156986
99525;A;D;306;[00000];000157028
99566;A;D;306;[00000];000157069
99583;A;D;306;[00000];000157086
99594;A;D;306;[00000];000157097
99711;A;D;306;[00000];000157214
99734;A;D;306;[00000];000157237
99737;A;D;306;[00000];000157240
99889;A;D;306;[00000];000157392
99921;A;D;306;[00000];000157424
99931;A;D;306;[00000];000157434
99973;A;D;306;[00000];000157476
99975;A;D;306;[00000];000157478
100010;A;D;306;[00000];000157513
100017;A;D;306;[00000];000157520
100072;A;D;306;[00000];000157575
100165;A;D;306;[00000];000157668
100202;A;D;306;[00000];000157705
100250;A;D;306;[00000];000157753
100324;A;D;306;[00000];000157827
100378;A;D;306;[00000];000157881
100527;A;D;306;[00000];000158030
100553;A;D;306;[00000];000158056
100658;A;D;306;[00000];000158161
100698;A;D;306;[00000];000158201
100843;A;D;306;[00000];000158346
100932;A;D;306;[00000];000158435
100934;A;D;306;[00000];000158437
100955;A;D;306;[00000];000158458
100987;A;D;306;[00000];000158490
101029;A;D;306;[00000];000158532
101032;A;D;306;[00000];000158535
101230;A;D;306;[00000];000158733
101318;A;D;306;[00000];000158821
101373;A;D;306;[00000];000158876
101387;A;D;306;[00000];000158890
101393;A;D;306;[00000];000158896
101435;A;D;306;[00000];000158938
101438;A;D;306;[00000];000158941
101493;A;D;306;[00000];000158996
101631;A;D;306;[00000];000159134
101633;A;D;306;[00000];000159136
101649;A;D;306;[00000];000159152
101698;A;D;306;[00000];000159201
101700;A;D;306;[00000];000159203
101706;A;D;306;[00000];000159209
101721;A;D;306;[00000];000159224
101760;A;D;306;[00000];000159263
101762;A;D;306;[00000];000159265
101762;A;D;308;[00000000];000159265
101856;A;D;306;[00000];000159359
101868;A;D;306;[00000];000159371
102010;A;D;306;[00000];000159513
102088;A;D;306;[00000];000159591
102094;A;D;306;[00000];000159597
102151;A;D;306;[00000];000159654
102254;A;D;306;[00000];000159757
102272;A;D;306;[00000];000159775
102296;A;D;306;[00000];000159799
102332;A;D;306;[00000];000159835
102395;A;D;306;[00000];000159898
102405;A;D;306;[00000];000159908
102514;A;D;306;[00000];000160017
102520;A;D;306;[00000];000160023
102536;A;D;306;[00000];000160039
102547;A;D;306;[00000];000160050
102573;A;D;306;[00000];000160076
102589;A;D;306;[00000];000160092
102626;A;D;306;[00000];000160129
102696;A;D;306;[00000];000160199
102774;A;D;306;[00000];000160277
102909;A;D;306;[00000];000160412
102924;A;D;306;[00000];000160427
102950;A;D;306;[00000];000160453
102963;A;D;306;[00000];000160466
103067;A;D;306;[00000];000160570
103089;A;D;306;[00000];000160592
